"title","conference_name","url"
"Exploring the (un)ambiguous Guitar: A Qualitative Study on the use of Gesture Disambiguation in Augmented Instrument Design","NIME 2023",NULL
"Sensattice: An emerging collaborative and modular sound sculpture","NIME 2023",NULL
"Shard-Speakers: An Inquiry into the History, Sonic Properties, and Musical Possibilities of Quartz Crystal Singing Bowls","NIME 2023",NULL
"Live Coding Ensemble as Accessible Classroom","NIME 2023",NULL
"Building hybrid performances with DMIs, Hubs and Faust","NIME 2023",NULL
"The BioSynth—an affective biofeedback device grounded in feminist thought","NIME 2023",NULL
"FAUST Multiplatform toolbox for Body Brain Digital Musical Instruments","NIME 2023",NULL
"The Feedback Mop Cello: An Instrument for Interacting with Acoustic Feedback Loops","NIME 2023",NULL
"Mixboard - A Co-Creative Mashup Application for Novices","NIME 2023",NULL
"The Implementation of Envelope-Based Complex Mapping Strategies to Extend and Augment Human Control","NIME 2023",NULL
"‘A Hapless But Entertaining Roar’: Developing a Room Feedback System through Artistic Research and Aesthetic Reflection","NIME 2023",NULL
"SHARP: Supporting Exploration and Rapid State Navigation in Live Coding Music","NIME 2023",NULL
"Dinosaur Choir: Designing for Scientific Exploration, Outreach, and Experimental Music","NIME 2023",NULL
"T-Patch: a software application for T-Stick Digital Musical Instruments","NIME 2023",NULL
"MuGeVI: A Multi-Functional Gesture-Controlled Virtual Instrument","NIME 2023",NULL
"TAILSPIN: An Inquiry into the Audio-Visual Feedback Equilibrium","NIME 2023",NULL
"The Hapstrument: A Bimanual Haptic Interface for Musical Expression","NIME 2023",NULL
"Morphological evolution of musical interface: design approach (work in progress)","NIME 2023",NULL
"Feel What You Don’t Hear: A New Framework for Non-Aural Music Experiences","NIME 2023",NULL
"The EAVI ExG Muscle/brain hybrid physiological sensing","NIME 2023",NULL
"Interactive Neural Resonators","NIME 2023",NULL
"The Sabotaging Piano: key-to-pitch remapping as a source of new techniques in music improvisation","NIME 2023",NULL
"Participatory Conceptual Design of Accessible Digital Musical Instruments using Generative AI","NIME 2023",NULL
"Instructions Not Included: Dementia-Friendly Approaches to DMI Design","NIME 2023",NULL
"Time’s up for the Myo? The smartwatch as a ubiquitous alternative for audio-gestural analyses.","NIME 2023",NULL
"The Hummellaphone: An Electromagnetically Actuated Instrument and Open-Source Toolkit","NIME 2023",NULL
"AUGURY: an interface for generating soundscapes inspired by ancient divination","NIME 2023",NULL
"Exploring the potential of interactive Machine Learning for Sound Generation: A preliminary study with sound artists","NIME 2023",NULL
"CALM: Mapping yoga practice for gestural control to externalise traumatic experiences","NIME 2023",NULL
"SnakeSynth: New Interactions for Generative Audio Synthesis","NIME 2023",NULL
"Real-Time Co-Creation of Expressive Music Performances Using Speech and Gestures","NIME 2023",NULL
"EMG Sonification as a Tool for Functional Rehabilitation of Spinal-Cord Injury","NIME 2023",NULL
"Dhvāni: Sacred Sounds and Decolonial Machines","NIME 2023",NULL
"Improvise+=Chain: Listening to the Ensemble Improvisation of an Autoregressive Generative Model","NIME 2023",NULL
"SketchSynth: a browser-based sketching interface for sound control","NIME 2023",NULL
"The Harvester: A DIY Sampler and Synthesizer - Demo","NIME 2023",NULL
"Kraakavera: A Tribute to Michel Waisvisz","NIME 2023",NULL
"MaxPy: An open-source Python package for programmatic construction and manipulation of MaxMSP patches","NIME 2023",NULL
"Missing the hubbub: Memory and identity in interactive audios","NIME 2023",NULL
"Circuit Bending and Environmental Sustainability: Current Situation and Steps Forward","NIME 2022",NULL
"The Concentric Sampler: A musical instrument from a repurposed floppy disk drive","NIME 2022",NULL
"Being (A)part of NIME: Embracing Latin American Perspectives","NIME 2022",NULL
"Vibrating shapes: Design and evolution of a spatial augmented reality interface for actuated instruments","NIME 2022",NULL
"Bandoneon 2.0: an interdisciplinary project for research and development of electronic bandoneons in Argentina","NIME 2022",NULL
"A Computer-aided Multimodal Music Learning System with Curriculum: A Pilot Study","NIME 2022",NULL
"Pitch Fingering Systems and the Search for Perfection","NIME 2022",NULL
"AirSticks 2.0: Instrument Design for Expressive Gestural Interaction","NIME 2022",NULL
"Towards User Interface Guidelines for Musical Grid Interfaces","NIME 2022",NULL
"Latent Drummer: A New Abstraction for Modular Sequencers","NIME 2022",NULL
"Bodily Awareness Through NIMEs: Deautomatising Music Making Processes","NIME 2022",NULL
"Evaluating polaris~ - An Audiovisual Augmented Reality Experience Built on Open-Source Hardware and Software","NIME 2022",NULL
"The M in NIME: Motivic analysis and the case for a musicology of NIME performances","NIME 2022",NULL
"The Effect of Visualisation Level and Situational Visibility in Co-located Digital Musical Ensembles","NIME 2022",NULL
"Kanchay_Yupana//: Tangible Rhythm Sequencer Inspired by Ancestral Andean Technologies","NIME 2022",NULL
"The 10,000 Instruments Workshop - (Im)practical Research for Critical Speculation","NIME 2022",NULL
"Technology is Land: Strategies towards decolonisation of technology in artmaking","NIME 2022",NULL
"On Board Call: A Gestural Wildlife Imitation Machine","NIME 2022",NULL
"ForceHost: an open-source toolchain for generating firmware embedding the authoring and rendering of audio and force-feedback haptics","NIME 2022",NULL
"Slapbox: Redesign of a Digital Musical Instrument Towards Reliable Long Term Practice","NIME 2022",NULL
"Quantitative evaluation of aspects of embodiment in new digital musical instruments","NIME 2022",NULL
"Decolonizing the Violin with Active Shoulder Rests (ASRs)","NIME 2022",NULL
"HyperModels - A Framework for GPU Accelerated Physical Modelling Sound Synthesis","NIME 2022",NULL
"Mapper4Live: Using Control Structures to Embed Complex Mapping Tools into Ableton Live","NIME 2022",NULL
"The Mobile Audience as a Digital Musical Persona in Telematic Performance","NIME 2022",NULL
"Early Prototypes and Artistic Practice with the Mubone","NIME 2022",NULL
"Ghost Play - A Violin Playing Robot using Electromagnetic Linear Actuators","NIME 2022",NULL
"CAVI: A Coadaptive Audiovisual Instrument Composition","NIME 2022",NULL
"The Proto-Langspil: Launching an Icelandic NIME Research Lab with the Help of a Marginalised Instrument","NIME 2022",NULL
"Post-digital sax - a digitally controlled acoustic single reed woodwind instrument","NIME 2022",NULL
"Approaching the Norns Shield as a Laptop Alternative for Democratizing Music Technology Ensembles","NIME 2022",NULL
"Latency-, Sync-, and Bandwidth-Agnostic Tightly-Timed Telematic and Crowdsourced Musicking Made Possible Using L2Ork Tweeter","NIME 2022",NULL
"Augmented Touch: A Mounting Adapter for Oculus Touch Controllers that Enables New Hyperreal Instruments","NIME 2022",NULL
"Reflexions upon Feedback","NIME 2022",NULL
"A Framework for the Design and Analysis of Mixed Reality Musical Instruments","NIME 2022",NULL
"Exploring Experiences with New Musical Instruments through Microphenomenology","NIME 2022",NULL
"Cubing Sound: Designing a NIME for Head-mounted Augmented Reality","NIME 2022",NULL
"Touch, Listen, (Re)Act: Co-designing Vibrotactile Wearable Instruments for Deaf and Hard of Hearing","NIME 2022",NULL
"The Other Hegemony: Effects of Software Development Culture on Music Software, and What We Can Do About It","NIME 2022",NULL
"Syntex: Parametric Audio Texture Datasets for Conditional Training of Instrumental Interfaces","NIME 2022",NULL
"Dialogic Design of Accessible Digital Musical Instruments: Investigating Performer Experience","NIME 2022",NULL
"Introducing the t-Tree: Using Multiple t-Sticks for Performance and Installation","NIME 2022",NULL
"Feeling the Effort of Classical Musicians - A Pipeline from Electromyography to Smartphone Vibration for Live Music Performance","NIME 2022",NULL
"Entangling Practice with Artistic and Educational Aims: Interviews on Technology-based Movement-Sound Interactions","NIME 2022",NULL
"Exploring Musical Form: Digital Scores to Support Live Coding Practice","NIME 2022",NULL
"A virtual instrument for physics-based musical gesture: CHON","NIME 2022",NULL
"Rethinking networked collaboration in the live coding environment Gibber","NIME 2022",NULL
"Squeeze, Twist, Stretch: Exploring Deformable Digital Musical Interfaces Design Through Non Functional Prototypes","NIME 2022",NULL
"Bottom-up live coding: Analysis of continuous interactions towards predicting programming behaviours","NIME 2022",NULL
"Mixed Reality Musical Interface: Exploring Ergonomics and Adaptive Hand Pose Recognition for Gestural Control","NIME 2022",NULL
"RealityCanvas: Augmented Reality Sketching for Embedded and Responsive Scribble Animation Effects","ACM UIST 2023",NULL
"InteractionAdapt: Interaction-driven Workspace Adaptation for Situated Virtual Reality Environments","ACM UIST 2023",NULL
"A streamlined workflow from Max/gen~ to modular hardware","NIME 2021",NULL
"Emergent Polyrhythmic Patterns with a Neuromorph Electronic Network","NIME 2021",NULL
"Creativity in Children's Digital Music Composition","NIME 2021",NULL
"Speculātor: visual soundscape augmentation of natural environments","NIME 2021",NULL
"The Rullen Band","NIME 2021",NULL
"Entangled: A Multi-Modal, Multi-User Interactive Instrument in Virtual 3D Space Using the Smartphone for Gesture Control","NIME 2021",NULL
"The Body Electric: A NIME Designed Through and With the Somatic Experience of Singing","NIME 2021",NULL
"Reactive Video: Movement Sonification for Learning Physical Activity with Adaptive Video Playback","NIME 2021",NULL
"LoopBlocks: Design and Preliminary Evaluation of an Accessible Tangible Musical Step Sequencer","NIME 2021",NULL
"Transformer Neural Networks for Automated Rhythm Generation","NIME 2021",NULL
"Cross-Pollinating Ecological Perspectives in ADMI Design and Evaluation","NIME 2021",NULL
"Design of Hathaani - A Robotic Violinist for Carnatic Music","NIME 2021",NULL
"Interaction Taxonomy for Sequencer-Based Music Performances","NIME 2021",NULL
"Music Computing and Computational Thinking: A Case Study","NIME 2021",NULL
"Self-resonating Vibrotactile Feedback Instruments ||: Making, Playing, Conceptualising :||","NIME 2021",NULL
"A Study on Learning Advanced Skills on Co-Playable Robotic Instruments","NIME 2021",NULL
"Bespoke Anywhere","NIME 2021",NULL
"An Infinitely Sustaining Piano Achieved Through a Soundboard-Mounted Shaker","NIME 2021",NULL
"Guitar Augmentation for Percussive Fingerstyle: Combining Self-Reflexive Practice and User-Centered Design","NIME 2021",NULL
"AI-terity 2.0: An Autonomous NIME Featuring GANSpaceSynth Deep Learning Model","NIME 2021",NULL
"NIME Scores: a Systematic Review of How Scores Have Shaped Performance Ecologies in NIME","NIME 2021",NULL
"Making Mappings: Design Criteria for Live Performance","NIME 2021",NULL
"Reverse-Engineering The Transition Regions of Real-World DJ Mixes using Subband Analysis with Convex Optimization","NIME 2021",NULL
"A Visualization Tool to Explore Interactive Sound Installations","NIME 2021",NULL
"Click::RAND#2. An Indeterminate Sound Sculpture","NIME 2021",NULL
"CHILLER: a Computer Human Interface for the Live Labeling of Emotional Responses","NIME 2021",NULL
"What to Play and How to Play it: Guiding Generative Music Models with Multiple Demonstrations","NIME 2021",NULL
"Musical Grid Interfaces: Past, Present, and Future Directions","NIME 2021",NULL
"A Wearable Haptic Interface for Breath Guidance in Vocal Training","NIME 2021",NULL
"Wireless Sound Modules","NIME 2021",NULL
"Mono-Replay: a software tool for digitized sound animation","NIME 2021",NULL
"Le Bâton: A Digital Musical Instrument Based on the Chaotic Triple Pendulum","NIME 2021",NULL
"Latent Mappings: Generating Open-Ended Expressive Mappings Using Variational Autoencoders","NIME 2021",NULL
"SoftMRP: a Software Emulation of the Magnetic Resonator Piano","NIME 2021",NULL
"RhumbLine: Plectrohyla Exquisita — Spatial Listening of Zoomorphic Musical Robots","NIME 2021",NULL
"Sensitiv – Designing a Sonic Co-play Tool for Interactive Dance","NIME 2021",NULL
"Score-Transformer: A Deep Learning Aid for Music Composition","NIME 2021",NULL
"The T-Stick Music Creation Project: An approach to building a creative community around a DMI","NIME 2021",NULL
"Grisey’s 'Talea': Musical Representation As An Interactive 3D Map","NIME 2021",NULL
"Toneblocks: Block-based musical programming","NIME 2021",NULL
"Comparative Latency Analysis of Optical and Inertial Motion Capture Systems for Gestural Analysis and Musical Performance","NIME 2021",NULL
"Improvised Sound-Making within Musical Apprenticeship and Enactivism: An Intersection between the 4E`s Model and DMIs","NIME 2021",NULL
"Designing and Performing with Pandora’s Box: Transforming Feedback Physically and with Algorithms","NIME 2021",NULL
"Live Coding with the Cloud and a Virtual Agent","NIME 2021",NULL
"Aeolis: A Virtual Instrument Producing Pitched Tones With Soundscape Timbres","NIME 2021",NULL
"Nerve Sensors in Inclusive Musical Performance","NIME 2021",NULL
"Spire Muse: A Virtual Musical Partner for Creative Brainstorming","NIME 2021",NULL
"DMI Apprenticeship: Sharing and Replicating Musical Artefacts","NIME 2021",NULL
"The Timbre Explorer: A Synthesizer Interface for Educational Purposes and Perceptual Studies","NIME 2021",NULL
"COSMIC: A Conversational Interface for Human-AI Music Co-Creation","NIME 2021",NULL
"Synthetic Erudition Assist Lattice","NIME 2021",NULL
"Algorithmic Power Ballads","NIME 2021",NULL
"HASGS: Five Years of Reduced Augmented Evolution","NIME 2021",NULL
"A Yellow Box with a Key Switch and a 1/4"" TRS Balanced Audio Output","NIME 2021",NULL
"Embracing Less Common Evaluation Strategies for Studying User Experience in NIME","NIME 2021",NULL
"NIME and the Environment: Toward a More Sustainable NIME Practice","NIME 2021",NULL
"Musical Exploration of Volumetric Textures in Mixed and Virtual Reality","NIME 2021",NULL
"Human noise at the ngertip: Positional (non)control under varying haptic × musical conditions","NIME 2021",NULL
"Changing GEAR: The Girls Electronic Arts Retreat's Teaching Interfaces for Musical Expression","NIME 2021",NULL
"Interpolating Audio and Haptic Control Spaces","NIME 2021",NULL
